d_week_seq1,"round(y.sun_sales1 / z.sun_sales2,Int64(2))","round(y.mon_sales1 / z.mon_sales2,Int64(2))","round(y.tue_sales1 / z.tue_sales2,Int64(2))","round(y.wed_sales1 / z.wed_sales2,Int64(2))","round(y.thu_sales1 / z.thu_sales2,Int64(2))","round(y.fri_sales1 / z.fri_sales2,Int64(2))","round(y.sat_sales1 / z.sat_sales2,Int64(2))"
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5185,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5186,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5188,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5189,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5190,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5191,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5192,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5193,1.0,1.0,1.0,1.0,1.0,1.0,1.0
